asset	anchor_u	anchor_v	width	height	sidc
hostile_css_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUS-----I--
hostile_css_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUS----AI--
hostile_electronic_warfare_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMSE--A--
hostile_electronic_warfare_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMSE-AA--
hostile_electronic_warfare_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUUMSE--C--
hostile_electronic_warfare_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUUMSE-AC--
hostile_electronic_warfare_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUUMSE--D--
hostile_electronic_warfare_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUUMSE-AD--
hostile_electronic_warfare_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMSE--E--
hostile_electronic_warfare_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMSE-AE--
hostile_electronic_warfare_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMSE--F--
hostile_electronic_warfare_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMSE-AF--
hostile_electronic_warfare_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMSE--H--
hostile_electronic_warfare_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMSE-AH--
hostile_electronic_warfare_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMSE--I--
hostile_electronic_warfare_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMSE-AI--
hostile_engineer_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCE----A--
hostile_engineer_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCE---AA--
hostile_engineer_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCE----C--
hostile_engineer_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCE---AC--
hostile_engineer_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCE----D--
hostile_engineer_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCE---AD--
hostile_engineer_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCE----E--
hostile_engineer_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCE---AE--
hostile_engineer_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCE----F--
hostile_engineer_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCE---AF--
hostile_engineer_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCE----H--
hostile_engineer_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCE---AH--
hostile_engineer_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCE----I--
hostile_engineer_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCE---AI--
hostile_eod_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUE----A--
hostile_eod_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUE---AA--
hostile_eod_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUUE----C--
hostile_eod_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUUE---AC--
hostile_eod_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUUE----D--
hostile_eod_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUUE---AD--
hostile_eod_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUE----E--
hostile_eod_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUE---AE--
hostile_eod_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUE----F--
hostile_eod_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUE---AF--
hostile_eod_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUE----H--
hostile_eod_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUE---AH--
hostile_eod_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUE----I--
hostile_eod_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUE---AI--
hostile_infantry_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCI----A--
hostile_infantry_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCI---AA--
hostile_infantry_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCI----C--
hostile_infantry_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCI---AC--
hostile_infantry_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCI----D--
hostile_infantry_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCI---AD--
hostile_infantry_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCI----E--
hostile_infantry_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCI---AE--
hostile_infantry_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCI----F--
hostile_infantry_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCI---AF--
hostile_infantry_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCI----H--
hostile_infantry_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCI---AH--
hostile_infantry_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCI----I--
hostile_infantry_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCI---AI--
hostile_maintenance_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSX----A--
hostile_maintenance_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSX---AA--
hostile_maintenance_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUSX----C--
hostile_maintenance_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUSX---AC--
hostile_maintenance_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUSX----D--
hostile_maintenance_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUSX---AD--
hostile_maintenance_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSX----E--
hostile_maintenance_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSX---AE--
hostile_maintenance_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSX----F--
hostile_maintenance_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSX---AF--
hostile_maintenance_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSX----H--
hostile_maintenance_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSX---AH--
hostile_maintenance_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSX----I--
hostile_maintenance_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSX---AI--
hostile_mech_infantry_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIZ---A--
hostile_mech_infantry_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIZ--AA--
hostile_mech_infantry_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCIZ---C--
hostile_mech_infantry_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCIZ--AC--
hostile_mech_infantry_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCIZ---D--
hostile_mech_infantry_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCIZ--AD--
hostile_mech_infantry_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIZ---E--
hostile_mech_infantry_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIZ--AE--
hostile_mech_infantry_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIZ---F--
hostile_mech_infantry_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIZ--AF--
hostile_mech_infantry_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIZ---H--
hostile_mech_infantry_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIZ--AH--
hostile_mech_infantry_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIZ---I--
hostile_mech_infantry_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIZ--AI--
hostile_medical_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSM----A--
hostile_medical_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSM---AA--
hostile_medical_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUSM----C--
hostile_medical_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUSM---AC--
hostile_medical_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUSM----D--
hostile_medical_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUSM---AD--
hostile_medical_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSM----E--
hostile_medical_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSM---AE--
hostile_medical_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSM----F--
hostile_medical_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSM---AF--
hostile_medical_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSM----H--
hostile_medical_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSM---AH--
hostile_medical_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSM----I--
hostile_medical_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSM---AI--
hostile_military_police_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUULM---A--
hostile_military_police_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUULM--AA--
hostile_military_police_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUULM---C--
hostile_military_police_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUULM--AC--
hostile_military_police_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUULM---D--
hostile_military_police_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUULM--AD--
hostile_military_police_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUULM---E--
hostile_military_police_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUULM--AE--
hostile_military_police_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUULM---F--
hostile_military_police_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUULM--AF--
hostile_military_police_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUULM---H--
hostile_military_police_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUULM--AH--
hostile_military_police_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUULM---I--
hostile_military_police_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUULM--AI--
hostile_mortar_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCFM---A--
hostile_mortar_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCFM--AA--
hostile_mortar_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCFM---C--
hostile_mortar_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCFM--AC--
hostile_mortar_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCFM---D--
hostile_mortar_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCFM--AD--
hostile_mortar_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCFM---E--
hostile_mortar_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCFM--AE--
hostile_mortar_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCFM---F--
hostile_mortar_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCFM--AF--
hostile_mortar_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCFM---H--
hostile_mortar_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCFM--AH--
hostile_mortar_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCFM---I--
hostile_mortar_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCFM--AI--
hostile_motorised_infantry_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIM---A--
hostile_motorised_infantry_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIM--AA--
hostile_motorised_infantry_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCIM---C--
hostile_motorised_infantry_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCIM--AC--
hostile_motorised_infantry_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCIM---D--
hostile_motorised_infantry_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCIM--AD--
hostile_motorised_infantry_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIM---E--
hostile_motorised_infantry_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIM--AE--
hostile_motorised_infantry_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIM---F--
hostile_motorised_infantry_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIM--AF--
hostile_motorised_infantry_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIM---H--
hostile_motorised_infantry_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIM--AH--
hostile_motorised_infantry_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCIM---I--
hostile_motorised_infantry_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCIM--AI--
hostile_radar_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMRG--A--
hostile_radar_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMRG-AA--
hostile_radar_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUUMRG--C--
hostile_radar_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUUMRG-AC--
hostile_radar_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUUMRG--D--
hostile_radar_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUUMRG-AD--
hostile_radar_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMRG--E--
hostile_radar_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMRG-AE--
hostile_radar_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMRG--F--
hostile_radar_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMRG-AF--
hostile_radar_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMRG--H--
hostile_radar_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMRG-AH--
hostile_radar_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUMRG--I--
hostile_radar_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUMRG-AI--
hostile_recce_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCR----A--
hostile_recce_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCR---AA--
hostile_recce_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCR----C--
hostile_recce_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCR---AC--
hostile_recce_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCR----D--
hostile_recce_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCR---AD--
hostile_recce_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCR----E--
hostile_recce_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCR---AE--
hostile_recce_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCR----F--
hostile_recce_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCR---AF--
hostile_recce_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCR----H--
hostile_recce_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCR---AH--
hostile_recce_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCR----I--
hostile_recce_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCR---AI--
hostile_signal_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUS----A--
hostile_signal_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUS---AA--
hostile_signal_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUUS----C--
hostile_signal_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUUS---AC--
hostile_signal_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUUS----D--
hostile_signal_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUUS---AD--
hostile_signal_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUS----E--
hostile_signal_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUS---AE--
hostile_signal_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUS----F--
hostile_signal_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUS---AF--
hostile_signal_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUS----H--
hostile_signal_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUS---AH--
hostile_signal_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUUS----I--
hostile_signal_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUUS---AI--
hostile_special_forces_team_unit	0.5	0.6041666666666666	102.6	129.6	SHFPGS-----A--
hostile_special_forces_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHFPGS----AA--
hostile_special_forces_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHFPGS-----C--
hostile_special_forces_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHFPGS----AC--
hostile_special_forces_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHFPGS-----D--
hostile_special_forces_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHFPGS----AD--
hostile_special_forces_company_unit	0.5	0.6041666666666666	102.6	129.6	SHFPGS-----E--
hostile_special_forces_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHFPGS----AE--
hostile_special_forces_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHFPGS-----F--
hostile_special_forces_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHFPGS----AF--
hostile_special_forces_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHFPGS-----H--
hostile_special_forces_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHFPGS----AH--
hostile_special_forces_division_unit	0.5	0.6041666666666666	102.6	129.6	SHFPGS-----I--
hostile_special_forces_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHFPGS----AI--
hostile_logistics_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSS----A--
hostile_logistics_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSS---AA--
hostile_logistics_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUSS----C--
hostile_logistics_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUSS---AC--
hostile_logistics_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUSS----D--
hostile_logistics_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUSS---AD--
hostile_logistics_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSS----E--
hostile_logistics_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSS---AE--
hostile_logistics_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSS----F--
hostile_logistics_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSS---AF--
hostile_logistics_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSS----H--
hostile_logistics_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSS---AH--
hostile_logistics_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUSS----I--
hostile_logistics_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUSS---AI--
hostile_transportation_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUST----A--
hostile_transportation_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUST---AA--
hostile_transportation_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUST----C--
hostile_transportation_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUST---AC--
hostile_transportation_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUST----D--
hostile_transportation_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUST---AD--
hostile_transportation_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUST----E--
hostile_transportation_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUST---AE--
hostile_transportation_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUST----F--
hostile_transportation_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUST---AF--
hostile_transportation_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUST----H--
hostile_transportation_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUST---AH--
hostile_transportation_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUST----I--
hostile_transportation_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUST---AI--
hostile_uav_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCVUF--A--
hostile_uav_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCVUF-AA--
hostile_uav_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCVUF--C--
hostile_uav_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCVUF-AC--
hostile_uav_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPUCVUF--D--
hostile_uav_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPUCVUF-AD--
hostile_uav_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCVUF--E--
hostile_uav_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCVUF-AE--
hostile_uav_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCVUF--F--
hostile_uav_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCVUF-AF--
hostile_uav_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCVUF--H--
hostile_uav_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCVUF-AH--
hostile_uav_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPUCVUF--I--
hostile_uav_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPUCVUF-AI--
hostile_unspecified_team_unit	0.5	0.6041666666666666	102.6	129.6	SHGPU------A--
hostile_unspecified_team_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPU-----AA--
hostile_unspecified_section_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPU------C--
hostile_unspecified_section_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPU-----AC--
hostile_unspecified_platoon_unit	0.5	0.5766016713091922	102.6	121.1625	SHGPU------D--
hostile_unspecified_platoon_hq	0.026315789473684213	0.9856887298747764	102.6	188.6625	SHGPU-----AD--
hostile_unspecified_company_unit	0.5	0.6041666666666666	102.6	129.6	SHGPU------E--
hostile_unspecified_company_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPU-----AE--
hostile_unspecified_battalion_regiment_unit	0.5	0.6041666666666666	102.6	129.6	SHGPU------F--
hostile_unspecified_battalion_regiment_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPU-----AF--
hostile_unspecified_brigade_unit	0.5	0.6041666666666666	102.6	129.6	SHGPU------H--
hostile_unspecified_brigade_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPU-----AH--
hostile_unspecified_division_unit	0.5	0.6041666666666666	102.6	129.6	SHGPU------I--
hostile_unspecified_division_hq	0.026315789473684213	0.9863013698630138	102.6	197.1	SHGPU-----AI--
neutral_air_defence_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCD----A--
neutral_air_defence_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCD---AA--
neutral_air_defence_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCD----C--
neutral_air_defence_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCD---AC--
neutral_air_defence_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCD----D--
neutral_air_defence_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCD---AD--
neutral_air_defence_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCD----E--
neutral_air_defence_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCD---AE--
neutral_air_defence_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCD----F--
neutral_air_defence_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCD---AF--
neutral_air_defence_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCD----H--
neutral_air_defence_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCD---AH--
neutral_air_defence_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCD----I--
neutral_air_defence_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCD---AI--
neutral_ammunition_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSXO---A--
neutral_ammunition_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSXO--AA--
neutral_ammunition_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUSXO---C--
neutral_ammunition_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUSXO--AC--
neutral_ammunition_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUSXO---D--
neutral_ammunition_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUSXO--AD--
neutral_ammunition_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSXO---E--
neutral_ammunition_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSXO--AE--
